name	source	ensembl_gene	ensembl_source
uc001mmj.4	Ensembl.UCSC:188811[3];Ensembl.UCSC:188811[3>0]	ENSG00000110693	CURATED:231[0];HGNC.Current:37140[1];HGNC.Current:37140[1>0];Ensembl.HGNC:188565[3>0]
uc001mte.7	Ensembl.UCSC:218555[3];Ensembl.UCSC:218555[3>0]	ENSG00000007372	CURATED:198[0];HGNC.Current:24887[1];HGNC.Current:24887[1>0];Ensembl.HGNC:216546[3>0]
uc001mtf.7	Ensembl.UCSC:218522[3];Ensembl.UCSC:218522[3>0]	ENSG00000007372	CURATED:198[0];HGNC.Current:24887[1];HGNC.Current:24887[1>0];Ensembl.HGNC:216546[3>0]
uc001mtg.7	Ensembl.UCSC:218515[3];Ensembl.UCSC:218515[3>0]	ENSG00000007372	CURATED:198[0];HGNC.Current:24887[1];HGNC.Current:24887[1>0];Ensembl.HGNC:216546[3>0]
uc001mth.7	Ensembl.UCSC:218543[3];Ensembl.UCSC:218543[3>0]	ENSG00000007372	CURATED:198[0];HGNC.Current:24887[1];HGNC.Current:24887[1>0];Ensembl.HGNC:216546[3>0]
uc001mvc.5	Ensembl.UCSC:238589[3];Ensembl.UCSC:238589[3>0]	ENSG00000135363	CURATED:153[0];HGNC.Current:17420[1];HGNC.Current:17420[1>0];Ensembl.HGNC:238384[3>0]
uc001mve.5	Ensembl.UCSC:238615[3];Ensembl.UCSC:238615[3>0]	ENSG00000135363	CURATED:153[0];HGNC.Current:17420[1];HGNC.Current:17420[1>0];Ensembl.HGNC:238384[3>0]
uc001nfb.2	Ensembl.UCSC:255810[3];Ensembl.UCSC:255810[3>0]	ENSG00000066336	CURATED:239[0];HGNC.Current:37337[1];HGNC.Current:37337[1>0];Ensembl.HGNC:255480[3>0]
uc001nfc.3	Ensembl.UCSC:255783[3];Ensembl.UCSC:255783[3>0]	ENSG00000066336	CURATED:239[0];HGNC.Current:37337[1];HGNC.Current:37337[1>0];Ensembl.HGNC:255480[3>0]
uc001pop.5	Ensembl.UCSC:163365[3];Ensembl.UCSC:163365[3>0]	ENSG00000109906	CURATED:269[0];HGNC.Current:42806[1];HGNC.Current:42806[1>0];Ensembl.HGNC:163499[3>0]
uc001poq.4	Ensembl.UCSC:163395[3];Ensembl.UCSC:163395[3>0]	ENSG00000109906	CURATED:269[0];HGNC.Current:42806[1];HGNC.Current:42806[1>0];Ensembl.HGNC:163499[3>0]
uc001qej.3	Ensembl.UCSC:242364[3];Ensembl.UCSC:242364[3>0]	ENSG00000134954	CURATED:50[0];HGNC.Current:8351[1];HGNC.Current:8351[1>0];Ensembl.HGNC:242014[3>0]
uc001qtf.5	Ensembl.UCSC:28837[3];Ensembl.UCSC:28837[3>0]	ENSG00000187569	CURATED:32[0];HGNC.Current:7047[1];HGNC.Current:7047[1>0];Ensembl.HGNC:29231[3>0]
uc001qzz.5	Ensembl.UCSC:20581[3];Ensembl.UCSC:20581[3>0]	ENSG00000139083	CURATED:54[0];HGNC.Current:8363[1];HGNC.Current:8363[1>0];Ensembl.HGNC:20793[3>0]
uc001scd.4	Ensembl.UCSC:49209[3];Ensembl.UCSC:49209[3>0]	ENSG00000172819	CURATED:208[0];HGNC.Current:27805[1];HGNC.Current:27805[1>0];Ensembl.HGNC:49004[3>0]
uc001scf.5	Ensembl.UCSC:49180[3];Ensembl.UCSC:49180[3>0]	ENSG00000172819	CURATED:208[0];HGNC.Current:27805[1];HGNC.Current:27805[1>0];Ensembl.HGNC:49004[3>0]
uc001scg.4	Ensembl.UCSC:49524[3];Ensembl.UCSC:49524[3>0]	ENSG00000172819	CURATED:208[0];HGNC.Current:27805[1];HGNC.Current:27805[1>0];Ensembl.HGNC:49004[3>0]
uc001seq.5	Ensembl.UCSC:235309[3];Ensembl.UCSC:235309[3>0]	ENSG00000180806	CURATED:117[0];HGNC.Current:12174[1];HGNC.Current:12174[1>0];Ensembl.HGNC:235085[3>0]
uc001ser.5	Ensembl.UCSC:235313[3];Ensembl.UCSC:235313[3>0]	ENSG00000037965	CURATED:116[0];HGNC.Current:12173[1];HGNC.Current:12173[1>0];Ensembl.HGNC:235091[3>0]
uc001sew.5	Ensembl.UCSC:241664[3];Ensembl.UCSC:241664[3>0]	ENSG00000172789	CURATED:115[0];HGNC.Current:12171[1];HGNC.Current:12171[1>0];Ensembl.HGNC:241442[3>0]
uc001sfq.5	Ensembl.UCSC:162704[3];Ensembl.UCSC:162704[3>0]	ENSG00000123405	CURATED:181[0];HGNC.Current:22656[1];HGNC.Current:22656[1>0];Ensembl.HGNC:162846[3>0]
uc001sfr.7	Ensembl.UCSC:162708[3];Ensembl.UCSC:162708[3>0]	ENSG00000123405	CURATED:181[0];HGNC.Current:22656[1];HGNC.Current:22656[1>0];Ensembl.HGNC:162846[3>0]
uc001tae.6	Ensembl.UCSC:50772[3];Ensembl.UCSC:50772[3>0]	ENSG00000180318	CURATED:3[0];HGNC.Current:936[1];HGNC.Current:936[1>0];Ensembl.HGNC:51228[3>0]
uc001teo.3	Ensembl.UCSC:55886[3];Ensembl.UCSC:55886[3>0]	ENSG00000111145	CURATED:44[0];HGNC.Current:7827[1];HGNC.Current:7827[1>0];Ensembl.HGNC:56353[3>0]
uc001tkl.3	Ensembl.UCSC:170161[3];Ensembl.UCSC:170161[3>0]	ENSG00000120837	CURATED:185[0];HGNC.Current:22690[1];HGNC.Current:22690[1>0];Ensembl.HGNC:170326[3>0]
uc001tvo.6	Ensembl.UCSC:105686[3];Ensembl.UCSC:105686[3>0]	ENSG00000089225	CURATED:250[0];HGNC.Current:38456[1];HGNC.Current:38456[1>0];Ensembl.HGNC:105693[3>0]
uc001tvp.4	Ensembl.UCSC:105713[3];Ensembl.UCSC:105713[3>0]	ENSG00000089225	CURATED:250[0];HGNC.Current:38456[1];HGNC.Current:38456[1>0];Ensembl.HGNC:105693[3>0]
uc001tvq.4	Ensembl.UCSC:105709[3];Ensembl.UCSC:105709[3>0]	ENSG00000089225	CURATED:250[0];HGNC.Current:38456[1];HGNC.Current:38456[1>0];Ensembl.HGNC:105693[3>0]
uc001tvt.2	Ensembl.UCSC:101305[3];Ensembl.UCSC:101305[3>0]	ENSG00000135111	CURATED:248[0];HGNC.Current:38453[1];HGNC.Current:38453[1>0];Ensembl.HGNC:101417[3>0]
uc001tvu.2	Ensembl.UCSC:101298[3];Ensembl.UCSC:101298[3>0]	ENSG00000135111	CURATED:248[0];HGNC.Current:38453[1];HGNC.Current:38453[1>0];Ensembl.HGNC:101417[3>0]
uc001urg.3	Ensembl.UCSC:55996[3];Ensembl.UCSC:55996[3>0]	ENSG00000122034	CURATED:87[0];HGNC.Current:11034[1];HGNC.Current:11034[1>0];Ensembl.HGNC:56375[3>0]
uc001urv.6	Ensembl.UCSC:44107[3];Ensembl.UCSC:44107[3>0]	ENSG00000165556	CURATED:16[0];HGNC.Current:4223[1];HGNC.Current:4223[1>0];Ensembl.HGNC:44351[3>0]
uc001uxl.6	Ensembl.UCSC:3976[3];Ensembl.UCSC:3976[3>0]	ENSG00000150907	CURATED:70[0];HGNC.Current:9471[1];HGNC.Current:9471[1>0];Ensembl.HGNC:4000[3>0]
uc001uxs.5	Ensembl.UCSC:2758[3];Ensembl.UCSC:2758[3>0]	ENSG00000120690	CURATED:42[0];HGNC.Current:7810[1];HGNC.Current:7810[1>0];Ensembl.HGNC:2739[3>0]
uc001vjd.5	Ensembl.UCSC:3019[3];Ensembl.UCSC:3019[3>0]	ENSG00000102554	CURATED:23[0];HGNC.Current:4824[1];HGNC.Current:14133[8>1];HGNC.Current:14133[1];HGNC.Current:14133[1>0];Ensembl.HGNC:2993[3>0]
uc001vje.5	Ensembl.UCSC:3015[3];Ensembl.UCSC:3015[3>0]	ENSG00000102554	CURATED:23[0];HGNC.Current:4824[1];HGNC.Current:14133[8>1];HGNC.Current:14133[1];HGNC.Current:14133[1>0];Ensembl.HGNC:2993[3>0]
uc001vsb.3	Ensembl.UCSC:4726[3];Ensembl.UCSC:4726[3>0]	ENSG00000182968	CURATED:225[0];HGNC.Current:37131[1];HGNC.Current:37131[1>0];Ensembl.HGNC:4791[3>0]
uc001vtv.4	Ensembl.UCSC:18150[3];Ensembl.UCSC:18150[3>0]	ENSG00000198176	CURATED:258[0];HGNC.Current:38720[1];HGNC.Current:38720[1>0];Ensembl.HGNC:18429[3>0]
uc001vtw.5	Ensembl.UCSC:18248[3];Ensembl.UCSC:18248[3>0]	ENSG00000198176	CURATED:258[0];HGNC.Current:38720[1];HGNC.Current:38720[1>0];Ensembl.HGNC:18429[3>0]
uc001wiv.4	Ensembl.UCSC:170980[3];Ensembl.UCSC:170980[3>0]	ENSG00000092067	CURATED:21[0];HGNC.Current:4284[1];HGNC.Current:4284[1>0];Ensembl.HGNC:171124[3>0]
uc001wuf.7	Ensembl.UCSC:169737[3];Ensembl.UCSC:169737[3>0]	ENSG00000129514	CURATED:60[0];HGNC.Current:9420[1];HGNC.Current:9420[1>0];Ensembl.HGNC:169876[3>0]
