SNAI2	Gastrulation
SOCS3	Hematopoeisis
SOX1	Gastrulation
SOX17	Gastrulation
SOX18	Gastrulation
SOX2	Gastrulation
SOX3	Gastrulation
SOX4	Eosinophil,Mk,Neutrophils
SOX6	Ery
SOX7	Gastrulation
SOX9	Gastrulation
SP3	Ery
SP4	Hematopoeisis
SP5	Gastrulation
SP6	Gastrulation
SP8	Gastrulation
SPI1	Basophils,Eosinophil,Monocyte,Neutrophils
SPIB	Hematopoeisis
STAT1	Ery
STAT3	Eosinophil,Ery,Mk,Neutrophils
STAT4	Bone Marrow
STAT5A	Ery
T	Gastrulation
TAL1	Ery,Gastrulation,Mk
TBX21	Hematopoeisis
TBX3	Gastrulation
TBX4	Gastrulation
TBX5	Gastrulation
TBX6	Gastrulation
TCF15	Gastrulation
TCF3	Eosinophil,Ery,Mk
TCF4	hematopoeisis
TCF7	Hematopoeisis
TFAP2A	Gastrulation
TFAP2C	Gastrulation
TFDP1	Basophils,Eosinophil,Ery,Mast,Mk,Monocyte,Neutrophils
TFDP2	Eosinophil,Mk,Monocyte,Ery
TFEC	Bone Marrow
TLE3	Hematopoeisis
TOX	Gastrulation
TRERF1	Basophils,Eosinophil
TWIST1	Gastrulation
TWIST2	Gastrulation
USF2	Basophils,Mast
UTF1	Gastrulation
XBP1	BEP,Eosinophil,Mk
ZBTB16	Mk
ZBTB20	Basophils,Eosinophil
ZEB1	Hematopoeisis
ZEB2	Hematopoeisis
ZFHX3	Monocyte
ZFP36L2	Ery
ZFPM1	Gastrulation
ZNF593	Monocyte
ZNF706	Ery
